col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8
41,41,41,255,95,95,95,255,0
30,30,30,255,35,35,35,255,0
83,83,83,255,75,75,75,255,0
42,42,42,255,38,38,38,255,0
54,54,54,255,41,41,41,255,0
40,40,40,255,30,30,30,255,0
61,61,61,255,38,38,38,255,0
36,36,36,255,121,121,121,255,0
29,29,29,255,34,34,34,255,0
31,31,31,255,143,143,143,255,0
55,55,55,255,95,95,95,255,0
37,37,37,255,106,106,106,255,0
33,33,33,255,30,30,30,255,0
73,73,73,255,34,34,34,255,0
66,66,66,255,134,134,134,255,0
43,43,43,255,177,177,177,255,0
32,32,32,255,34,34,34,255,0
79,79,79,255,28,28,28,255,0
31,31,31,255,32,32,32,255,0
41,41,41,255,33,33,33,255,0
34,34,34,255,147,147,147,255,0
33,33,33,255,76,76,76,255,0
32,32,32,255,36,36,36,255,0
52,52,52,255,34,34,34,255,0
58,58,58,255,36,36,36,255,0
38,38,38,255,38,38,38,255,0
46,46,46,255,139,139,139,255,0
47,47,47,255,133,133,133,255,0
34,34,34,255,36,36,36,255,0
42,42,42,255,41,41,41,255,0
85,85,85,255,50,50,50,255,0
37,37,37,255,63,63,63,255,0
87,87,87,255,34,34,34,255,0
32,32,32,255,171,171,171,255,0
93,93,93,255,37,37,37,255,0
34,34,34,255,35,35,35,255,0
30,30,30,255,35,35,35,255,0
34,34,34,255,36,36,36,255,0
29,29,29,255,36,36,36,255,0
32,32,32,255,36,36,36,255,0
41,41,41,255,108,108,108,255,0
38,38,38,255,66,66,66,255,0
112,112,112,255,34,34,34,255,0
34,34,34,255,28,28,28,255,0
31,31,31,255,31,31,31,255,0
39,39,39,255,103,103,103,255,0
44,44,44,255,143,143,143,255,0
30,30,30,255,34,34,34,255,0
35,35,35,255,38,38,38,255,0
37,37,37,255,36,36,36,255,0
121,121,121,255,157,157,157,255,0
35,35,35,255,128,128,128,255,0
73,73,73,255,41,41,41,255,0
33,33,33,255,36,36,36,255,0
38,38,38,255,118,118,118,255,0
40,40,40,255,35,35,35,255,0
39,39,39,255,40,40,40,255,0
46,46,46,255,33,33,33,255,0
29,29,29,255,39,39,39,255,0
34,34,34,255,33,33,33,255,0
35,35,35,255,32,32,32,255,0
73,73,73,255,67,67,67,255,0
31,31,31,255,35,35,35,255,0
33,33,33,255,36,36,36,255,0
81,81,81,255,170,170,170,255,0
31,31,31,255,37,37,37,255,0
124,124,124,255,147,147,147,255,0
33,33,33,255,141,141,141,255,0
28,28,28,255,140,140,140,255,0
33,33,33,255,34,34,34,255,0
23,23,23,255,119,119,119,255,0
67,67,67,255,53,53,53,255,0
35,35,35,255,40,40,40,255,0
31,31,31,255,143,143,143,255,0
43,43,43,255,51,51,51,255,0
80,80,80,255,152,152,152,255,0
121,121,121,255,57,57,57,255,0
57,57,57,255,144,144,144,255,0
73,73,73,255,37,37,37,255,0
33,33,33,255,94,94,94,255,0
33,33,33,255,143,143,143,255,0
37,37,37,255,40,40,40,255,0
40,40,40,255,118,118,118,255,0
86,86,86,255,38,38,38,255,0
32,32,32,255,34,34,34,255,0
33,33,33,255,65,65,65,255,0
31,31,31,255,39,39,39,255,0
38,38,38,255,35,35,35,255,0
32,32,32,255,173,173,173,255,0
33,33,33,255,77,77,77,255,0
98,98,98,255,75,75,75,255,0
63,63,63,255,99,99,99,255,0
45,45,45,255,48,48,48,255,0
32,32,32,255,38,38,38,255,0
34,34,34,255,121,121,121,255,0
33,33,33,255,29,29,29,255,0
129,129,129,255,35,35,35,255,0
50,50,50,255,167,167,167,255,0
87,87,87,255,133,133,133,255,0
126,126,126,255,34,34,34,255,0
37,37,37,255,52,52,52,255,0
87,87,87,255,114,114,114,255,0
106,106,106,255,25,25,25,255,0
83,83,83,255,36,36,36,255,0
32,32,32,255,38,38,38,255,0
34,34,34,255,153,153,153,255,0
31,31,31,255,69,69,69,255,0
40,40,40,255,39,39,39,255,0
31,31,31,255,95,95,95,255,0
33,33,33,255,69,69,69,255,0
33,33,33,255,55,55,55,255,0
94,94,94,255,63,63,63,255,0
66,66,66,255,59,59,59,255,0
65,65,65,255,87,87,87,255,0
81,81,81,255,68,68,68,255,0
34,34,34,255,61,61,61,255,0
32,32,32,255,36,36,36,255,0
53,53,53,255,40,40,40,255,0
31,31,31,255,140,140,140,255,0
38,38,38,255,34,34,34,255,0
63,63,63,255,33,33,33,255,0
41,41,41,255,35,35,35,255,0
105,105,105,255,33,33,33,255,0
88,88,88,255,56,56,56,255,0
64,64,64,255,41,41,41,255,0
37,37,37,255,170,170,170,255,0
122,122,122,255,43,43,43,255,0
85,85,85,255,55,55,55,255,0
61,61,61,255,37,37,37,255,0
58,58,58,255,133,133,133,255,0
31,31,31,255,126,126,126,255,0
95,95,95,255,31,31,31,255,0
78,78,78,255,39,39,39,255,0
48,48,48,255,32,32,32,255,0
34,34,34,255,32,32,32,255,0
40,40,40,255,143,143,143,255,0
48,48,48,255,134,134,134,255,0
36,36,36,255,35,35,35,255,0
87,87,87,255,38,38,38,255,0
55,55,55,255,37,37,37,255,0
79,79,79,255,34,34,34,255,0
31,31,31,255,65,65,65,255,0
32,32,32,255,67,67,67,255,0
44,44,44,255,38,38,38,255,0
69,69,69,255,34,34,34,255,0
33,33,33,255,39,39,39,255,0
33,33,33,255,41,41,41,255,0
57,57,57,255,35,35,35,255,0
37,37,37,255,187,187,187,255,0
34,34,34,255,42,42,42,255,0
43,43,43,255,37,37,37,255,0
110,110,110,255,35,35,35,255,0
67,67,67,255,94,94,94,255,0
31,31,31,255,34,34,34,255,0
65,65,65,255,120,120,120,255,0
45,45,45,255,35,35,35,255,0
101,101,101,255,83,83,83,255,0
64,64,64,255,60,60,60,255,0
37,37,37,255,31,31,31,255,0
31,31,31,255,28,28,28,255,0
118,118,118,255,31,31,31,255,0
35,35,35,255,38,38,38,255,0
42,42,42,255,28,28,28,255,0
37,37,37,255,41,41,41,255,0
36,36,36,255,36,36,36,255,0
40,40,40,255,37,37,37,255,0
48,48,48,255,25,25,25,255,0
104,104,104,255,47,47,47,255,0
34,34,34,255,152,152,152,255,0
100,100,100,255,34,34,34,255,0
32,32,32,255,38,38,38,255,0
39,39,39,255,34,34,34,255,0
30,30,30,255,40,40,40,255,0
60,60,60,255,36,36,36,255,0
32,32,32,255,54,54,54,255,0
70,70,70,255,29,29,29,255,0
37,37,37,255,87,87,87,255,0
35,35,35,255,158,158,158,255,0
33,33,33,255,27,27,27,255,0
35,35,35,255,36,36,36,255,0
55,55,55,255,39,39,39,255,0
44,44,44,255,36,36,36,255,0
32,32,32,255,174,174,174,255,0
39,39,39,255,96,96,96,255,0
37,37,37,255,89,89,89,255,0
44,44,44,255,35,35,35,255,0
34,34,34,255,38,38,38,255,0
125,125,125,255,35,35,35,255,0
38,38,38,255,35,35,35,255,0
35,35,35,255,32,32,32,255,0
36,36,36,255,18,18,18,255,0
78,78,78,255,154,154,154,255,0
140,140,140,255,34,34,34,255,0
87,87,87,255,39,39,39,255,0
54,54,54,255,42,42,42,255,0
32,32,32,255,46,46,46,255,0
85,85,85,255,142,142,142,255,0
59,59,59,255,31,31,31,255,0
44,44,44,255,35,35,35,255,0
33,33,33,255,164,164,164,255,0
37,37,37,255,32,32,32,255,0
33,33,33,255,138,138,138,255,0
35,35,35,255,153,153,153,255,0
31,31,31,255,38,38,38,255,0
97,97,97,255,33,33,33,255,0
34,34,34,255,35,35,35,255,0
38,38,38,255,40,40,40,255,0
87,87,87,255,31,31,31,255,0
33,33,33,255,39,39,39,255,0
74,74,74,255,37,37,37,255,0
70,70,70,255,38,38,38,255,0
38,38,38,255,100,100,100,255,0
53,53,53,255,79,79,79,255,0
34,34,34,255,121,121,121,255,0
33,33,33,255,134,134,134,255,0
139,139,139,255,97,97,97,255,0
30,30,30,255,45,45,45,255,0
35,35,35,255,128,128,128,255,0
34,34,34,255,36,36,36,255,0
23,23,23,255,49,49,49,255,0
32,32,32,255,35,35,35,255,0
90,90,90,255,142,142,142,255,0
46,46,46,255,39,39,39,255,0
54,54,54,255,39,39,39,255,0
41,41,41,255,40,40,40,255,0
141,141,141,255,27,27,27,255,0
42,42,42,255,171,171,171,255,0
41,41,41,255,133,133,133,255,0
91,91,91,255,40,40,40,255,0
31,31,31,255,147,147,147,255,0
33,33,33,255,150,150,150,255,0
66,66,66,255,35,35,35,255,0
52,52,52,255,27,27,27,255,0
77,77,77,255,162,162,162,255,0
34,34,34,255,50,50,50,255,0
59,59,59,255,38,38,38,255,0
33,33,33,255,125,125,125,255,0
33,33,33,255,36,36,36,255,0
36,36,36,255,40,40,40,255,0
87,87,87,255,34,34,34,255,0
40,40,40,255,99,99,99,255,0
30,30,30,255,177,177,177,255,0
127,127,127,255,37,37,37,255,0
163,163,163,255,109,109,109,255,0
31,31,31,255,44,44,44,255,0
34,34,34,255,31,31,31,255,0
33,33,33,255,145,145,145,255,0
48,48,48,255,56,56,56,255,0
31,31,31,255,31,31,31,255,0
32,32,32,255,34,34,34,255,0
107,107,107,255,173,173,173,255,0
43,43,43,255,126,126,126,255,0
31,31,31,255,35,35,35,255,0
44,44,44,255,147,147,147,255,0
44,44,44,255,127,127,127,255,0
35,35,35,255,34,34,34,255,0
33,33,33,255,188,188,188,255,0
31,31,31,255,37,37,37,255,0
35,35,35,255,36,36,36,255,0
127,127,127,255,134,134,134,255,0
115,115,115,255,36,36,36,255,0
94,94,94,255,35,35,35,255,0
52,52,52,255,37,37,37,255,0
75,75,75,255,129,129,129,255,0
34,34,34,255,103,103,103,255,0
32,32,32,255,110,110,110,255,0
35,35,35,255,112,112,112,255,0
34,34,34,255,130,130,130,255,0
31,31,31,255,34,34,34,255,0
38,38,38,255,95,95,95,255,0
33,33,33,255,78,78,78,255,0
57,57,57,255,138,138,138,255,0
33,33,33,255,105,105,105,255,0
34,34,34,255,200,200,200,255,0
47,47,47,255,114,114,114,255,0
34,34,34,255,36,36,36,255,0
36,36,36,255,166,166,166,255,0
97,97,97,255,20,20,20,255,0
50,50,50,255,40,40,40,255,0
106,106,106,255,59,59,59,255,0
98,98,98,255,101,101,101,255,0
33,33,33,255,110,110,110,255,0
34,34,34,255,32,32,32,255,0
28,28,28,255,37,37,37,255,0
86,86,86,255,39,39,39,255,0
32,32,32,255,43,43,43,255,0
84,84,84,255,40,40,40,255,0
49,49,49,255,85,85,85,255,0
37,37,37,255,138,138,138,255,0
30,30,30,255,54,54,54,255,0
46,46,46,255,51,51,51,255,0
85,85,85,255,101,101,101,255,0
37,37,37,255,82,82,82,255,0
134,134,134,255,137,137,137,255,0
107,107,107,255,65,65,65,255,0
36,36,36,255,163,163,163,255,0
43,43,43,255,184,184,184,255,0
69,69,69,255,163,163,163,255,0
91,91,91,255,29,29,29,255,0
33,33,33,255,116,116,116,255,0
94,94,94,255,37,37,37,255,0
32,32,32,255,28,28,28,255,0
113,113,113,255,40,40,40,255,0
110,110,110,255,111,111,111,255,0
48,48,48,255,39,39,39,255,0
60,60,60,255,128,128,128,255,0
47,47,47,255,38,38,38,255,0
40,40,40,255,34,34,34,255,0
38,38,38,255,33,33,33,255,0
34,34,34,255,32,32,32,255,0
36,36,36,255,35,35,35,255,0
33,33,33,255,38,38,38,255,0
34,34,34,255,33,33,33,255,0
33,33,33,255,38,38,38,255,0
33,33,33,255,141,141,141,255,0
34,34,34,255,32,32,32,255,0
110,110,110,255,50,50,50,255,0
41,41,41,255,35,35,35,255,0
37,37,37,255,38,38,38,255,0
135,135,135,255,33,33,33,255,0
48,48,48,255,36,36,36,255,0
33,33,33,255,160,160,160,255,0
33,33,33,255,35,35,35,255,0
32,32,32,255,32,32,32,255,0
43,43,43,255,104,104,104,255,0
34,34,34,255,71,71,71,255,0
37,37,37,255,39,39,39,255,0
104,104,104,255,39,39,39,255,0
63,63,63,255,36,36,36,255,0
34,34,34,255,40,40,40,255,0
65,65,65,255,77,77,77,255,0
32,32,32,255,107,107,107,255,0
36,36,36,255,36,36,36,255,0
31,31,31,255,183,183,183,255,0
31,31,31,255,35,35,35,255,0
33,33,33,255,168,168,168,255,0
42,42,42,255,80,80,80,255,0
28,28,28,255,53,53,53,255,0
64,64,64,255,36,36,36,255,0
46,46,46,255,97,97,97,255,0
73,73,73,255,159,159,159,255,0
31,31,31,255,97,97,97,255,0
62,62,62,255,50,50,50,255,0
33,33,33,255,130,130,130,255,0
34,34,34,255,36,36,36,255,0
75,75,75,255,70,70,70,255,0
85,85,85,255,141,141,141,255,0
33,33,33,255,37,37,37,255,0
31,31,31,255,51,51,51,255,0
47,47,47,255,103,103,103,255,0
35,35,35,255,129,129,129,255,0
31,31,31,255,150,150,150,255,0
61,61,61,255,49,49,49,255,0
60,60,60,255,122,122,122,255,0
36,36,36,255,34,34,34,255,0
34,34,34,255,51,51,51,255,0
94,94,94,255,185,185,185,255,0
33,33,33,255,40,40,40,255,0
31,31,31,255,182,182,182,255,0
29,29,29,255,18,18,18,255,0
35,35,35,255,36,36,36,255,0
34,34,34,255,41,41,41,255,0
34,34,34,255,34,34,34,255,0
39,39,39,255,37,37,37,255,0
32,32,32,255,34,34,34,255,0
96,96,96,255,34,34,34,255,0
38,38,38,255,141,141,141,255,0
47,47,47,255,37,37,37,255,0
92,92,92,255,32,32,32,255,0
37,37,37,255,39,39,39,255,0
76,76,76,255,55,55,55,255,0
100,100,100,255,28,28,28,255,0
33,33,33,255,38,38,38,255,0
45,45,45,255,31,31,31,255,0
79,79,79,255,58,58,58,255,0
34,34,34,255,107,107,107,255,0
73,73,73,255,165,165,165,255,0
96,96,96,255,39,39,39,255,0
28,28,28,255,105,105,105,255,0
33,33,33,255,38,38,38,255,0
32,32,32,255,38,38,38,255,0
33,33,33,255,39,39,39,255,0
30,30,30,255,144,144,144,255,0
41,41,41,255,37,37,37,255,0
32,32,32,255,24,24,24,255,0
84,84,84,255,29,29,29,255,0
48,48,48,255,32,32,32,255,0
107,107,107,255,65,65,65,255,0
40,40,40,255,111,111,111,255,0
33,33,33,255,97,97,97,255,0
33,33,33,255,38,38,38,255,0
38,38,38,255,149,149,149,255,0
37,37,37,255,135,135,135,255,0
33,33,33,255,36,36,36,255,0
60,60,60,255,34,34,34,255,0
31,31,31,255,36,36,36,255,0
36,36,36,255,17,17,17,255,0
30,30,30,255,37,37,37,255,0
95,95,95,255,35,35,35,255,0
35,35,35,255,42,42,42,255,0
112,112,112,255,36,36,36,255,0
33,33,33,255,36,36,36,255,0
34,34,34,255,34,34,34,255,0
34,34,34,255,157,157,157,255,0
121,121,121,255,33,33,33,255,0
29,29,29,255,39,39,39,255,0
35,35,35,255,42,42,42,255,0
34,34,34,255,74,74,74,255,0
40,40,40,255,148,148,148,255,0
44,44,44,255,133,133,133,255,0
47,47,47,255,35,35,35,255,0
29,29,29,255,34,34,34,255,0
32,32,32,255,39,39,39,255,0
56,56,56,255,131,131,131,255,0
33,33,33,255,135,135,135,255,0
35,35,35,255,51,51,51,255,0
105,105,105,255,38,38,38,255,0
35,35,35,255,128,128,128,255,0
106,106,106,255,39,39,39,255,0
31,31,31,255,37,37,37,255,0
71,71,71,255,53,53,53,255,0
38,38,38,255,116,116,116,255,0
63,63,63,255,143,143,143,255,0
37,37,37,255,62,62,62,255,0
31,31,31,255,174,174,174,255,0
108,108,108,255,35,35,35,255,0
37,37,37,255,36,36,36,255,0
32,32,32,255,36,36,36,255,0
36,36,36,255,75,75,75,255,0
32,32,32,255,43,43,43,255,0
36,36,36,255,64,64,64,255,0
31,31,31,255,38,38,38,255,0
37,37,37,255,35,35,35,255,0
38,38,38,255,80,80,80,255,0
76,76,76,255,36,36,36,255,0
33,33,33,255,60,60,60,255,0
100,100,100,255,40,40,40,255,0
40,40,40,255,107,107,107,255,0
44,44,44,255,36,36,36,255,0
72,72,72,255,42,42,42,255,0
103,103,103,255,84,84,84,255,0
74,74,74,255,34,34,34,255,0
33,33,33,255,53,53,53,255,0
33,33,33,255,155,155,155,255,0
47,47,47,255,36,36,36,255,0
47,47,47,255,33,33,33,255,0
60,60,60,255,36,36,36,255,0
41,41,41,255,32,32,32,255,0
35,35,35,255,128,128,128,255,0
35,35,35,255,29,29,29,255,0
39,39,39,255,42,42,42,255,0
37,37,37,255,63,63,63,255,0
39,39,39,255,36,36,36,255,0
32,32,32,255,159,159,159,255,0
28,28,28,255,66,66,66,255,0
30,30,30,255,157,157,157,255,0
33,33,33,255,175,175,175,255,0
70,70,70,255,25,25,25,255,0
71,71,71,255,37,37,37,255,0
31,31,31,255,38,38,38,255,0
34,34,34,255,124,124,124,255,0
33,33,33,255,112,112,112,255,0
43,43,43,255,171,171,171,255,0
60,60,60,255,55,55,55,255,0
61,61,61,255,138,138,138,255,0
28,28,28,255,35,35,35,255,0
115,115,115,255,70,70,70,255,0
127,127,127,255,36,36,36,255,0
37,37,37,255,152,152,152,255,0
52,52,52,255,31,31,31,255,0
100,100,100,255,47,47,47,255,0
68,68,68,255,96,96,96,255,0
32,32,32,255,38,38,38,255,0
66,66,66,255,49,49,49,255,0
65,65,65,255,22,22,22,255,0
47,47,47,255,41,41,41,255,0
69,69,69,255,38,38,38,255,0
41,41,41,255,35,35,35,255,0
31,31,31,255,38,38,38,255,0
38,38,38,255,85,85,85,255,0
78,78,78,255,70,70,70,255,0
91,91,91,255,32,32,32,255,0
30,30,30,255,35,35,35,255,0
33,33,33,255,108,108,108,255,0
31,31,31,255,33,33,33,255,0
32,32,32,255,59,59,59,255,0
46,46,46,255,33,33,33,255,0
34,34,34,255,147,147,147,255,0
33,33,33,255,39,39,39,255,0
38,38,38,255,37,37,37,255,0
144,144,144,255,38,38,38,255,0
82,82,82,255,69,69,69,255,0
40,40,40,255,86,86,86,255,0
98,98,98,255,93,93,93,255,0
34,34,34,255,111,111,111,255,0
31,31,31,255,95,95,95,255,0
34,34,34,255,35,35,35,255,0
42,42,42,255,94,94,94,255,0
52,52,52,255,124,124,124,255,0
101,101,101,255,32,32,32,255,0
116,116,116,255,33,33,33,255,0
38,38,38,255,156,156,156,255,0
34,34,34,255,37,37,37,255,0
43,43,43,255,34,34,34,255,0
33,33,33,255,170,170,170,255,0
45,45,45,255,27,27,27,255,0
41,41,41,255,108,108,108,255,0
88,88,88,255,30,30,30,255,0
31,31,31,255,105,105,105,255,0
33,33,33,255,161,161,161,255,0
39,39,39,255,36,36,36,255,0
95,95,95,255,67,67,67,255,0
31,31,31,255,44,44,44,255,0
39,39,39,255,150,150,150,255,0
41,41,41,255,164,164,164,255,0
44,44,44,255,38,38,38,255,0
41,41,41,255,98,98,98,255,0
88,88,88,255,37,37,37,255,0
43,43,43,255,107,107,107,255,0
33,33,33,255,41,41,41,255,0
37,37,37,255,200,200,200,255,0
82,82,82,255,29,29,29,255,0
39,39,39,255,85,85,85,255,0
61,61,61,255,36,36,36,255,0
43,43,43,255,50,50,50,255,0
33,33,33,255,116,116,116,255,0
45,45,45,255,150,150,150,255,0
31,31,31,255,32,32,32,255,0
45,45,45,255,33,33,33,255,0
37,37,37,255,35,35,35,255,0
37,37,37,255,165,165,165,255,0
39,39,39,255,38,38,38,255,0
79,79,79,255,39,39,39,255,0
34,34,34,255,77,77,77,255,0
34,34,34,255,35,35,35,255,0
53,53,53,255,37,37,37,255,0
28,28,28,255,135,135,135,255,0
83,83,83,255,114,114,114,255,0
48,48,48,255,35,35,35,255,0
31,31,31,255,33,33,33,255,0
86,86,86,255,41,41,41,255,0
33,33,33,255,179,179,179,255,0
33,33,33,255,159,159,159,255,0
45,45,45,255,54,54,54,255,0
76,76,76,255,35,35,35,255,0
32,32,32,255,43,43,43,255,0
33,33,33,255,164,164,164,255,0
39,39,39,255,36,36,36,255,0
45,45,45,255,38,38,38,255,0
39,39,39,255,41,41,41,255,0
136,136,136,255,63,63,63,255,0
42,42,42,255,36,36,36,255,0
87,87,87,255,144,144,144,255,0
39,39,39,255,34,34,34,255,0
32,32,32,255,61,61,61,255,0
72,72,72,255,38,38,38,255,0
66,66,66,255,91,91,91,255,0
33,33,33,255,150,150,150,255,0
34,34,34,255,34,34,34,255,0
38,38,38,255,83,83,83,255,0
33,33,33,255,39,39,39,255,0
34,34,34,255,39,39,39,255,0
33,33,33,255,68,68,68,255,0
61,61,61,255,62,62,62,255,0
71,71,71,255,83,83,83,255,0
33,33,33,255,35,35,35,255,0
42,42,42,255,135,135,135,255,0
40,40,40,255,31,31,31,255,0
38,38,38,255,38,38,38,255,0
33,33,33,255,33,33,33,255,0
73,73,73,255,193,193,193,255,0
34,34,34,255,56,56,56,255,0
60,60,60,255,30,30,30,255,0
31,31,31,255,36,36,36,255,0
32,32,32,255,154,154,154,255,0
38,38,38,255,36,36,36,255,0
33,33,33,255,38,38,38,255,0
58,58,58,255,72,72,72,255,0
92,92,92,255,35,35,35,255,0
108,108,108,255,38,38,38,255,0
129,129,129,255,146,146,146,255,0
110,110,110,255,33,33,33,255,0
50,50,50,255,40,40,40,255,0
32,32,32,255,134,134,134,255,0
58,58,58,255,36,36,36,255,0
106,106,106,255,33,33,33,255,0
36,36,36,255,35,35,35,255,0
128,128,128,255,37,37,37,255,0
116,116,116,255,99,99,99,255,0
72,72,72,255,35,35,35,255,0
63,63,63,255,29,29,29,255,0
32,32,32,255,41,41,41,255,0
30,30,30,255,139,139,139,255,0
39,39,39,255,40,40,40,255,0
33,33,33,255,36,36,36,255,0
31,31,31,255,44,44,44,255,0
38,38,38,255,36,36,36,255,0
32,32,32,255,34,34,34,255,0
31,31,31,255,31,31,31,255,0
37,37,37,255,36,36,36,255,0
61,61,61,255,37,37,37,255,0
119,119,119,255,108,108,108,255,0
31,31,31,255,108,108,108,255,0
31,31,31,255,75,75,75,255,0
48,48,48,255,37,37,37,255,0
39,39,39,255,104,104,104,255,0
33,33,33,255,114,114,114,255,0
40,40,40,255,41,41,41,255,0
35,35,35,255,35,35,35,255,0
121,121,121,255,114,114,114,255,0
33,33,33,255,158,158,158,255,0
31,31,31,255,168,168,168,255,0
48,48,48,255,35,35,35,255,0
32,32,32,255,75,75,75,255,0
63,63,63,255,122,122,122,255,0
81,81,81,255,31,31,31,255,0
33,33,33,255,111,111,111,255,0
31,31,31,255,152,152,152,255,0
84,84,84,255,117,117,117,255,0
35,35,35,255,35,35,35,255,0
32,32,32,255,27,27,27,255,0
33,33,33,255,154,154,154,255,0
33,33,33,255,119,119,119,255,0
52,52,52,255,36,36,36,255,0
126,126,126,255,34,34,34,255,0
70,70,70,255,36,36,36,255,0
48,48,48,255,62,62,62,255,0
51,51,51,255,40,40,40,255,0
78,78,78,255,35,35,35,255,0
35,35,35,255,33,33,33,255,0
66,66,66,255,50,50,50,255,0
140,140,140,255,33,33,33,255,0
36,36,36,255,170,170,170,255,0
39,39,39,255,28,28,28,255,0
32,32,32,255,28,28,28,255,0
38,38,38,255,149,149,149,255,0
36,36,36,255,33,33,33,255,0
110,110,110,255,39,39,39,255,0
54,54,54,255,195,195,195,255,0
42,42,42,255,38,38,38,255,0
80,80,80,255,139,139,139,255,0
32,32,32,255,88,88,88,255,0
68,68,68,255,47,47,47,255,0
32,32,32,255,36,36,36,255,0
28,28,28,255,99,99,99,255,0
61,61,61,255,38,38,38,255,0
38,38,38,255,29,29,29,255,0
56,56,56,255,34,34,34,255,0
29,29,29,255,70,70,70,255,0
33,33,33,255,77,77,77,255,0
48,48,48,255,44,44,44,255,0
32,32,32,255,34,34,34,255,0
39,39,39,255,34,34,34,255,0
106,106,106,255,38,38,38,255,0
39,39,39,255,152,152,152,255,0
33,33,33,255,31,31,31,255,0
38,38,38,255,35,35,35,255,0
32,32,32,255,35,35,35,255,0
44,44,44,255,31,31,31,255,0
34,34,34,255,36,36,36,255,0
86,86,86,255,35,35,35,255,0
35,35,35,255,39,39,39,255,0
45,45,45,255,153,153,153,255,0
45,45,45,255,39,39,39,255,0
63,63,63,255,36,36,36,255,0
62,62,62,255,27,27,27,255,0
32,32,32,255,98,98,98,255,0
77,77,77,255,35,35,35,255,0
36,36,36,255,126,126,126,255,0
32,32,32,255,38,38,38,255,0
32,32,32,255,155,155,155,255,0
66,66,66,255,39,39,39,255,0
33,33,33,255,147,147,147,255,0
37,37,37,255,37,37,37,255,0
34,34,34,255,38,38,38,255,0
31,31,31,255,139,139,139,255,0
117,117,117,255,38,38,38,255,0
40,40,40,255,37,37,37,255,0
42,42,42,255,56,56,56,255,0
111,111,111,255,36,36,36,255,0
31,31,31,255,108,108,108,255,0
63,63,63,255,151,151,151,255,0
144,144,144,255,151,151,151,255,0
41,41,41,255,39,39,39,255,0
34,34,34,255,178,178,178,255,0
41,41,41,255,58,58,58,255,0
32,32,32,255,103,103,103,255,0
39,39,39,255,36,36,36,255,0
108,108,108,255,37,37,37,255,0
39,39,39,255,142,142,142,255,0
34,34,34,255,38,38,38,255,0
42,42,42,255,48,48,48,255,0
34,34,34,255,101,101,101,255,0
36,36,36,255,49,49,49,255,0
97,97,97,255,148,148,148,255,0
32,32,32,255,32,32,32,255,0
33,33,33,255,31,31,31,255,0
32,32,32,255,132,132,132,255,0
68,68,68,255,71,71,71,255,0
33,33,33,255,34,34,34,255,0
33,33,33,255,32,32,32,255,0
31,31,31,255,37,37,37,255,0
72,72,72,255,34,34,34,255,0
34,34,34,255,34,34,34,255,0
136,136,136,255,35,35,35,255,0
29,29,29,255,67,67,67,255,0
33,33,33,255,33,33,33,255,0
40,40,40,255,31,31,31,255,0
106,106,106,255,41,41,41,255,0
34,34,34,255,33,33,33,255,0
51,51,51,255,137,137,137,255,0
65,65,65,255,37,37,37,255,0
31,31,31,255,49,49,49,255,0
34,34,34,255,57,57,57,255,0
90,90,90,255,87,87,87,255,0
31,31,31,255,35,35,35,255,0
31,31,31,255,122,122,122,255,0
32,32,32,255,37,37,37,255,0
122,122,122,255,35,35,35,255,0
75,75,75,255,39,39,39,255,0
49,49,49,255,38,38,38,255,0
34,34,34,255,36,36,36,255,0
74,74,74,255,98,98,98,255,0
34,34,34,255,36,36,36,255,0
59,59,59,255,56,56,56,255,0
95,95,95,255,37,37,37,255,0
61,61,61,255,122,122,122,255,0
59,59,59,255,39,39,39,255,0
33,33,33,255,66,66,66,255,0
36,36,36,255,102,102,102,255,0
46,46,46,255,28,28,28,255,0
42,42,42,255,127,127,127,255,0
87,87,87,255,20,20,20,255,0
36,36,36,255,172,172,172,255,0
35,35,35,255,33,33,33,255,0
55,55,55,255,162,162,162,255,0
37,37,37,255,37,37,37,255,0
33,33,33,255,191,191,191,255,0
66,66,66,255,66,66,66,255,0
72,72,72,255,168,168,168,255,0
42,42,42,255,30,30,30,255,0
59,59,59,255,166,166,166,255,0
31,31,31,255,40,40,40,255,0
32,32,32,255,48,48,48,255,0
31,31,31,255,160,160,160,255,0
61,61,61,255,36,36,36,255,0
38,38,38,255,40,40,40,255,0
38,38,38,255,38,38,38,255,0
57,57,57,255,99,99,99,255,0
31,31,31,255,36,36,36,255,0
41,41,41,255,54,54,54,255,0
71,71,71,255,170,170,170,255,0
33,33,33,255,35,35,35,255,0
101,101,101,255,115,115,115,255,0
61,61,61,255,35,35,35,255,0
34,34,34,255,40,40,40,255,0
59,59,59,255,34,34,34,255,0
53,53,53,255,31,31,31,255,0
55,55,55,255,74,74,74,255,0
33,33,33,255,162,162,162,255,0
35,35,35,255,37,37,37,255,0
97,97,97,255,134,134,134,255,0
35,35,35,255,31,31,31,255,0
40,40,40,255,34,34,34,255,0
40,40,40,255,105,105,105,255,0
38,38,38,255,35,35,35,255,0
34,34,34,255,50,50,50,255,0
40,40,40,255,68,68,68,255,0
100,100,100,255,38,38,38,255,0
46,46,46,255,41,41,41,255,0
35,35,35,255,28,28,28,255,0
117,117,117,255,61,61,61,255,0
35,35,35,255,33,33,33,255,0
51,51,51,255,34,34,34,255,0
37,37,37,255,38,38,38,255,0
